sample_id,audio_path,original_file,genre,start_sec,shape
1254,data\processed\audio\sample_1254.npy,hiphop.00070.wav,hiphop,7.5,"(128, 259)"
1255,data\processed\audio\sample_1255.npy,hiphop.00070.wav,hiphop,9.0,"(128, 259)"
1256,data\processed\audio\sample_1256.npy,hiphop.00070.wav,hiphop,10.5,"(128, 259)"
1257,data\processed\audio\sample_1257.npy,hiphop.00070.wav,hiphop,12.0,"(128, 259)"
1258,data\processed\audio\sample_1258.npy,hiphop.00001.wav,hiphop,0.0,"(128, 259)"
1259,data\processed\audio\sample_1259.npy,hiphop.00001.wav,hiphop,1.5,"(128, 259)"
1260,data\processed\audio\sample_1260.npy,hiphop.00001.wav,hiphop,3.0,"(128, 259)"
1261,data\processed\audio\sample_1261.npy,hiphop.00001.wav,hiphop,4.5,"(128, 259)"
1262,data\processed\audio\sample_1262.npy,hiphop.00001.wav,hiphop,6.0,"(128, 259)"
1263,data\processed\audio\sample_1263.npy,hiphop.00001.wav,hiphop,7.5,"(128, 259)"
1264,data\processed\audio\sample_1264.npy,hiphop.00001.wav,hiphop,9.0,"(128, 259)"
1265,data\processed\audio\sample_1265.npy,hiphop.00001.wav,hiphop,10.5,"(128, 259)"
1266,data\processed\audio\sample_1266.npy,hiphop.00001.wav,hiphop,12.0,"(128, 259)"
1267,data\processed\audio\sample_1267.npy,hiphop.00094.wav,hiphop,0.0,"(128, 259)"
1268,data\processed\audio\sample_1268.npy,hiphop.00094.wav,hiphop,1.5,"(128, 259)"
1269,data\processed\audio\sample_1269.npy,hiphop.00094.wav,hiphop,3.0,"(128, 259)"
1270,data\processed\audio\sample_1270.npy,hiphop.00094.wav,hiphop,4.5,"(128, 259)"
1271,data\processed\audio\sample_1271.npy,hiphop.00094.wav,hiphop,6.0,"(128, 259)"
1272,data\processed\audio\sample_1272.npy,hiphop.00094.wav,hiphop,7.5,"(128, 259)"
1273,data\processed\audio\sample_1273.npy,hiphop.00094.wav,hiphop,9.0,"(128, 259)"
1274,data\processed\audio\sample_1274.npy,hiphop.00094.wav,hiphop,10.5,"(128, 259)"
1275,data\processed\audio\sample_1275.npy,hiphop.00094.wav,hiphop,12.0,"(128, 259)"
1276,data\processed\audio\sample_1276.npy,hiphop.00068.wav,hiphop,0.0,"(128, 259)"
1277,data\processed\audio\sample_1277.npy,hiphop.00068.wav,hiphop,1.5,"(128, 259)"
1278,data\processed\audio\sample_1278.npy,hiphop.00068.wav,hiphop,3.0,"(128, 259)"
1279,data\processed\audio\sample_1279.npy,hiphop.00068.wav,hiphop,4.5,"(128, 259)"
1280,data\processed\audio\sample_1280.npy,hiphop.00068.wav,hiphop,6.0,"(128, 259)"
1281,data\processed\audio\sample_1281.npy,hiphop.00068.wav,hiphop,7.5,"(128, 259)"
1282,data\processed\audio\sample_1282.npy,hiphop.00068.wav,hiphop,9.0,"(128, 259)"
1283,data\processed\audio\sample_1283.npy,hiphop.00068.wav,hiphop,10.5,"(128, 259)"
1284,data\processed\audio\sample_1284.npy,hiphop.00068.wav,hiphop,12.0,"(128, 259)"
1285,data\processed\audio\sample_1285.npy,hiphop.00034.wav,hiphop,0.0,"(128, 259)"
1286,data\processed\audio\sample_1286.npy,hiphop.00034.wav,hiphop,1.5,"(128, 259)"
1287,data\processed\audio\sample_1287.npy,hiphop.00034.wav,hiphop,3.0,"(128, 259)"
1288,data\processed\audio\sample_1288.npy,hiphop.00034.wav,hiphop,4.5,"(128, 259)"
1289,data\processed\audio\sample_1289.npy,hiphop.00034.wav,hiphop,6.0,"(128, 259)"
1290,data\processed\audio\sample_1290.npy,hiphop.00034.wav,hiphop,7.5,"(128, 259)"
1291,data\processed\audio\sample_1291.npy,hiphop.00034.wav,hiphop,9.0,"(128, 259)"
1292,data\processed\audio\sample_1292.npy,hiphop.00034.wav,hiphop,10.5,"(128, 259)"
1293,data\processed\audio\sample_1293.npy,hiphop.00034.wav,hiphop,12.0,"(128, 259)"
1294,data\processed\audio\sample_1294.npy,hiphop.00043.wav,hiphop,0.0,"(128, 259)"
1295,data\processed\audio\sample_1295.npy,hiphop.00043.wav,hiphop,1.5,"(128, 259)"
1296,data\processed\audio\sample_1296.npy,hiphop.00043.wav,hiphop,3.0,"(128, 259)"
1297,data\processed\audio\sample_1297.npy,hiphop.00043.wav,hiphop,4.5,"(128, 259)"
1298,data\processed\audio\sample_1298.npy,hiphop.00043.wav,hiphop,6.0,"(128, 259)"
1299,data\processed\audio\sample_1299.npy,hiphop.00043.wav,hiphop,7.5,"(128, 259)"
1300,data\processed\audio\sample_1300.npy,hiphop.00043.wav,hiphop,9.0,"(128, 259)"
1301,data\processed\audio\sample_1301.npy,hiphop.00043.wav,hiphop,10.5,"(128, 259)"
1302,data\processed\audio\sample_1302.npy,hiphop.00043.wav,hiphop,12.0,"(128, 259)"
1303,data\processed\audio\sample_1303.npy,hiphop.00078.wav,hiphop,0.0,"(128, 259)"
1304,data\processed\audio\sample_1304.npy,hiphop.00078.wav,hiphop,1.5,"(128, 259)"
1305,data\processed\audio\sample_1305.npy,hiphop.00078.wav,hiphop,3.0,"(128, 259)"
1306,data\processed\audio\sample_1306.npy,hiphop.00078.wav,hiphop,4.5,"(128, 259)"
1307,data\processed\audio\sample_1307.npy,hiphop.00078.wav,hiphop,6.0,"(128, 259)"
1308,data\processed\audio\sample_1308.npy,hiphop.00078.wav,hiphop,7.5,"(128, 259)"
1309,data\processed\audio\sample_1309.npy,hiphop.00078.wav,hiphop,9.0,"(128, 259)"
1310,data\processed\audio\sample_1310.npy,hiphop.00078.wav,hiphop,10.5,"(128, 259)"
1311,data\processed\audio\sample_1311.npy,hiphop.00078.wav,hiphop,12.0,"(128, 259)"
1312,data\processed\audio\sample_1312.npy,hiphop.00037.wav,hiphop,0.0,"(128, 259)"
1313,data\processed\audio\sample_1313.npy,hiphop.00037.wav,hiphop,1.5,"(128, 259)"
1314,data\processed\audio\sample_1314.npy,hiphop.00037.wav,hiphop,3.0,"(128, 259)"
1315,data\processed\audio\sample_1315.npy,hiphop.00037.wav,hiphop,4.5,"(128, 259)"
1316,data\processed\audio\sample_1316.npy,hiphop.00037.wav,hiphop,6.0,"(128, 259)"
1317,data\processed\audio\sample_1317.npy,hiphop.00037.wav,hiphop,7.5,"(128, 259)"
1318,data\processed\audio\sample_1318.npy,hiphop.00037.wav,hiphop,9.0,"(128, 259)"
1319,data\processed\audio\sample_1319.npy,hiphop.00037.wav,hiphop,10.5,"(128, 259)"
1320,data\processed\audio\sample_1320.npy,hiphop.00037.wav,hiphop,12.0,"(128, 259)"
1321,data\processed\audio\sample_1321.npy,hiphop.00055.wav,hiphop,0.0,"(128, 259)"
1322,data\processed\audio\sample_1322.npy,hiphop.00055.wav,hiphop,1.5,"(128, 259)"
1323,data\processed\audio\sample_1323.npy,hiphop.00055.wav,hiphop,3.0,"(128, 259)"
1324,data\processed\audio\sample_1324.npy,hiphop.00055.wav,hiphop,4.5,"(128, 259)"
1325,data\processed\audio\sample_1325.npy,hiphop.00055.wav,hiphop,6.0,"(128, 259)"
1326,data\processed\audio\sample_1326.npy,hiphop.00055.wav,hiphop,7.5,"(128, 259)"
1327,data\processed\audio\sample_1327.npy,hiphop.00055.wav,hiphop,9.0,"(128, 259)"
1328,data\processed\audio\sample_1328.npy,hiphop.00055.wav,hiphop,10.5,"(128, 259)"
1329,data\processed\audio\sample_1329.npy,hiphop.00055.wav,hiphop,12.0,"(128, 259)"
1330,data\processed\audio\sample_1330.npy,hiphop.00091.wav,hiphop,0.0,"(128, 259)"
1331,data\processed\audio\sample_1331.npy,hiphop.00091.wav,hiphop,1.5,"(128, 259)"
1332,data\processed\audio\sample_1332.npy,hiphop.00091.wav,hiphop,3.0,"(128, 259)"
1333,data\processed\audio\sample_1333.npy,hiphop.00091.wav,hiphop,4.5,"(128, 259)"
1334,data\processed\audio\sample_1334.npy,hiphop.00091.wav,hiphop,6.0,"(128, 259)"
1335,data\processed\audio\sample_1335.npy,hiphop.00091.wav,hiphop,7.5,"(128, 259)"
1336,data\processed\audio\sample_1336.npy,hiphop.00091.wav,hiphop,9.0,"(128, 259)"
1337,data\processed\audio\sample_1337.npy,hiphop.00091.wav,hiphop,10.5,"(128, 259)"
1338,data\processed\audio\sample_1338.npy,hiphop.00091.wav,hiphop,12.0,"(128, 259)"
1339,data\processed\audio\sample_1339.npy,hiphop.00058.wav,hiphop,0.0,"(128, 259)"
1340,data\processed\audio\sample_1340.npy,hiphop.00058.wav,hiphop,1.5,"(128, 259)"
1341,data\processed\audio\sample_1341.npy,hiphop.00058.wav,hiphop,3.0,"(128, 259)"
1342,data\processed\audio\sample_1342.npy,hiphop.00058.wav,hiphop,4.5,"(128, 259)"
1343,data\processed\audio\sample_1343.npy,hiphop.00058.wav,hiphop,6.0,"(128, 259)"
1344,data\processed\audio\sample_1344.npy,hiphop.00058.wav,hiphop,7.5,"(128, 259)"
1345,data\processed\audio\sample_1345.npy,hiphop.00058.wav,hiphop,9.0,"(128, 259)"
1346,data\processed\audio\sample_1346.npy,hiphop.00058.wav,hiphop,10.5,"(128, 259)"
1347,data\processed\audio\sample_1347.npy,hiphop.00058.wav,hiphop,12.0,"(128, 259)"
1348,data\processed\audio\sample_1348.npy,jazz.00000.wav,jazz,0.0,"(128, 259)"
1349,data\processed\audio\sample_1349.npy,jazz.00000.wav,jazz,1.5,"(128, 259)"
1350,data\processed\audio\sample_1350.npy,jazz.00000.wav,jazz,3.0,"(128, 259)"
1351,data\processed\audio\sample_1351.npy,jazz.00000.wav,jazz,4.5,"(128, 259)"
1352,data\processed\audio\sample_1352.npy,jazz.00000.wav,jazz,6.0,"(128, 259)"
1353,data\processed\audio\sample_1353.npy,jazz.00000.wav,jazz,7.5,"(128, 259)"
1354,data\processed\audio\sample_1354.npy,jazz.00000.wav,jazz,9.0,"(128, 259)"
1355,data\processed\audio\sample_1355.npy,jazz.00000.wav,jazz,10.5,"(128, 259)"
1356,data\processed\audio\sample_1356.npy,jazz.00000.wav,jazz,12.0,"(128, 259)"
1357,data\processed\audio\sample_1357.npy,jazz.00092.wav,jazz,0.0,"(128, 259)"
1358,data\processed\audio\sample_1358.npy,jazz.00092.wav,jazz,1.5,"(128, 259)"
1359,data\processed\audio\sample_1359.npy,jazz.00092.wav,jazz,3.0,"(128, 259)"
1360,data\processed\audio\sample_1360.npy,jazz.00092.wav,jazz,4.5,"(128, 259)"
1361,data\processed\audio\sample_1361.npy,jazz.00092.wav,jazz,6.0,"(128, 259)"
1362,data\processed\audio\sample_1362.npy,jazz.00092.wav,jazz,7.5,"(128, 259)"
1363,data\processed\audio\sample_1363.npy,jazz.00092.wav,jazz,9.0,"(128, 259)"
1364,data\processed\audio\sample_1364.npy,jazz.00092.wav,jazz,10.5,"(128, 259)"
1365,data\processed\audio\sample_1365.npy,jazz.00092.wav,jazz,12.0,"(128, 259)"
1366,data\processed\audio\sample_1366.npy,jazz.00098.wav,jazz,0.0,"(128, 259)"
1367,data\processed\audio\sample_1367.npy,jazz.00098.wav,jazz,1.5,"(128, 259)"
1368,data\processed\audio\sample_1368.npy,jazz.00098.wav,jazz,3.0,"(128, 259)"
1369,data\processed\audio\sample_1369.npy,jazz.00098.wav,jazz,4.5,"(128, 259)"
1370,data\processed\audio\sample_1370.npy,jazz.00098.wav,jazz,6.0,"(128, 259)"
1371,data\processed\audio\sample_1371.npy,jazz.00098.wav,jazz,7.5,"(128, 259)"
1372,data\processed\audio\sample_1372.npy,jazz.00098.wav,jazz,9.0,"(128, 259)"
1373,data\processed\audio\sample_1373.npy,jazz.00098.wav,jazz,10.5,"(128, 259)"
1374,data\processed\audio\sample_1374.npy,jazz.00098.wav,jazz,12.0,"(128, 259)"
1375,data\processed\audio\sample_1375.npy,jazz.00033.wav,jazz,0.0,"(128, 259)"
1376,data\processed\audio\sample_1376.npy,jazz.00033.wav,jazz,1.5,"(128, 259)"
1377,data\processed\audio\sample_1377.npy,jazz.00033.wav,jazz,3.0,"(128, 259)"
1378,data\processed\audio\sample_1378.npy,jazz.00033.wav,jazz,4.5,"(128, 259)"
1379,data\processed\audio\sample_1379.npy,jazz.00033.wav,jazz,6.0,"(128, 259)"
1380,data\processed\audio\sample_1380.npy,jazz.00033.wav,jazz,7.5,"(128, 259)"
1381,data\processed\audio\sample_1381.npy,jazz.00033.wav,jazz,9.0,"(128, 259)"
1382,data\processed\audio\sample_1382.npy,jazz.00033.wav,jazz,10.5,"(128, 259)"
1383,data\processed\audio\sample_1383.npy,jazz.00033.wav,jazz,12.0,"(128, 259)"
1384,data\processed\audio\sample_1384.npy,jazz.00064.wav,jazz,0.0,"(128, 259)"
1385,data\processed\audio\sample_1385.npy,jazz.00064.wav,jazz,1.5,"(128, 259)"
1386,data\processed\audio\sample_1386.npy,jazz.00064.wav,jazz,3.0,"(128, 259)"
1387,data\processed\audio\sample_1387.npy,jazz.00064.wav,jazz,4.5,"(128, 259)"
1388,data\processed\audio\sample_1388.npy,jazz.00064.wav,jazz,6.0,"(128, 259)"
1389,data\processed\audio\sample_1389.npy,jazz.00064.wav,jazz,7.5,"(128, 259)"
1390,data\processed\audio\sample_1390.npy,jazz.00064.wav,jazz,9.0,"(128, 259)"
1391,data\processed\audio\sample_1391.npy,jazz.00064.wav,jazz,10.5,"(128, 259)"
1392,data\processed\audio\sample_1392.npy,jazz.00064.wav,jazz,12.0,"(128, 259)"
1393,data\processed\audio\sample_1393.npy,jazz.00022.wav,jazz,0.0,"(128, 259)"
1394,data\processed\audio\sample_1394.npy,jazz.00022.wav,jazz,1.5,"(128, 259)"
1395,data\processed\audio\sample_1395.npy,jazz.00022.wav,jazz,3.0,"(128, 259)"
1396,data\processed\audio\sample_1396.npy,jazz.00022.wav,jazz,4.5,"(128, 259)"
1397,data\processed\audio\sample_1397.npy,jazz.00022.wav,jazz,6.0,"(128, 259)"
1398,data\processed\audio\sample_1398.npy,jazz.00022.wav,jazz,7.5,"(128, 259)"
1399,data\processed\audio\sample_1399.npy,jazz.00022.wav,jazz,9.0,"(128, 259)"
1400,data\processed\audio\sample_1400.npy,jazz.00022.wav,jazz,10.5,"(128, 259)"
1401,data\processed\audio\sample_1401.npy,jazz.00022.wav,jazz,12.0,"(128, 259)"
1402,data\processed\audio\sample_1402.npy,jazz.00095.wav,jazz,0.0,"(128, 259)"
1403,data\processed\audio\sample_1403.npy,jazz.00095.wav,jazz,1.5,"(128, 259)"
1404,data\processed\audio\sample_1404.npy,jazz.00095.wav,jazz,3.0,"(128, 259)"
1405,data\processed\audio\sample_1405.npy,jazz.00095.wav,jazz,4.5,"(128, 259)"
1406,data\processed\audio\sample_1406.npy,jazz.00095.wav,jazz,6.0,"(128, 259)"
1407,data\processed\audio\sample_1407.npy,jazz.00095.wav,jazz,7.5,"(128, 259)"
1408,data\processed\audio\sample_1408.npy,jazz.00095.wav,jazz,9.0,"(128, 259)"
1409,data\processed\audio\sample_1409.npy,jazz.00095.wav,jazz,10.5,"(128, 259)"
1410,data\processed\audio\sample_1410.npy,jazz.00095.wav,jazz,12.0,"(128, 259)"
1411,data\processed\audio\sample_1411.npy,jazz.00013.wav,jazz,0.0,"(128, 259)"
1412,data\processed\audio\sample_1412.npy,jazz.00013.wav,jazz,1.5,"(128, 259)"
1413,data\processed\audio\sample_1413.npy,jazz.00013.wav,jazz,3.0,"(128, 259)"
1414,data\processed\audio\sample_1414.npy,jazz.00013.wav,jazz,4.5,"(128, 259)"
1415,data\processed\audio\sample_1415.npy,jazz.00013.wav,jazz,6.0,"(128, 259)"
1416,data\processed\audio\sample_1416.npy,jazz.00013.wav,jazz,7.5,"(128, 259)"
1417,data\processed\audio\sample_1417.npy,jazz.00013.wav,jazz,9.0,"(128, 259)"
1418,data\processed\audio\sample_1418.npy,jazz.00013.wav,jazz,10.5,"(128, 259)"
1419,data\processed\audio\sample_1419.npy,jazz.00013.wav,jazz,12.0,"(128, 259)"
1420,data\processed\audio\sample_1420.npy,jazz.00080.wav,jazz,0.0,"(128, 259)"
1421,data\processed\audio\sample_1421.npy,jazz.00080.wav,jazz,1.5,"(128, 259)"
1422,data\processed\audio\sample_1422.npy,jazz.00080.wav,jazz,3.0,"(128, 259)"
1423,data\processed\audio\sample_1423.npy,jazz.00080.wav,jazz,4.5,"(128, 259)"
1424,data\processed\audio\sample_1424.npy,jazz.00080.wav,jazz,6.0,"(128, 259)"
1425,data\processed\audio\sample_1425.npy,jazz.00080.wav,jazz,7.5,"(128, 259)"
1426,data\processed\audio\sample_1426.npy,jazz.00080.wav,jazz,9.0,"(128, 259)"
1427,data\processed\audio\sample_1427.npy,jazz.00080.wav,jazz,10.5,"(128, 259)"
1428,data\processed\audio\sample_1428.npy,jazz.00080.wav,jazz,12.0,"(128, 259)"
1429,data\processed\audio\sample_1429.npy,jazz.00038.wav,jazz,0.0,"(128, 259)"
1430,data\processed\audio\sample_1430.npy,jazz.00038.wav,jazz,1.5,"(128, 259)"
1431,data\processed\audio\sample_1431.npy,jazz.00038.wav,jazz,3.0,"(128, 259)"
1432,data\processed\audio\sample_1432.npy,jazz.00038.wav,jazz,4.5,"(128, 259)"
1433,data\processed\audio\sample_1433.npy,jazz.00038.wav,jazz,6.0,"(128, 259)"
1434,data\processed\audio\sample_1434.npy,jazz.00038.wav,jazz,7.5,"(128, 259)"
1435,data\processed\audio\sample_1435.npy,jazz.00038.wav,jazz,9.0,"(128, 259)"
1436,data\processed\audio\sample_1436.npy,jazz.00038.wav,jazz,10.5,"(128, 259)"
1437,data\processed\audio\sample_1437.npy,jazz.00038.wav,jazz,12.0,"(128, 259)"
1438,data\processed\audio\sample_1438.npy,jazz.00081.wav,jazz,0.0,"(128, 259)"
1439,data\processed\audio\sample_1439.npy,jazz.00081.wav,jazz,1.5,"(128, 259)"
1440,data\processed\audio\sample_1440.npy,jazz.00081.wav,jazz,3.0,"(128, 259)"
1441,data\processed\audio\sample_1441.npy,jazz.00081.wav,jazz,4.5,"(128, 259)"
1442,data\processed\audio\sample_1442.npy,jazz.00081.wav,jazz,6.0,"(128, 259)"
1443,data\processed\audio\sample_1443.npy,jazz.00081.wav,jazz,7.5,"(128, 259)"
1444,data\processed\audio\sample_1444.npy,jazz.00081.wav,jazz,9.0,"(128, 259)"
1445,data\processed\audio\sample_1445.npy,jazz.00081.wav,jazz,10.5,"(128, 259)"
1446,data\processed\audio\sample_1446.npy,jazz.00081.wav,jazz,12.0,"(128, 259)"
1447,data\processed\audio\sample_1447.npy,jazz.00093.wav,jazz,0.0,"(128, 259)"
1448,data\processed\audio\sample_1448.npy,jazz.00093.wav,jazz,1.5,"(128, 259)"
1449,data\processed\audio\sample_1449.npy,jazz.00093.wav,jazz,3.0,"(128, 259)"
1450,data\processed\audio\sample_1450.npy,jazz.00093.wav,jazz,4.5,"(128, 259)"
1451,data\processed\audio\sample_1451.npy,jazz.00093.wav,jazz,6.0,"(128, 259)"
1452,data\processed\audio\sample_1452.npy,jazz.00093.wav,jazz,7.5,"(128, 259)"
1453,data\processed\audio\sample_1453.npy,jazz.00093.wav,jazz,9.0,"(128, 259)"
1454,data\processed\audio\sample_1454.npy,jazz.00093.wav,jazz,10.5,"(128, 259)"
1455,data\processed\audio\sample_1455.npy,jazz.00093.wav,jazz,12.0,"(128, 259)"
1456,data\processed\audio\sample_1456.npy,jazz.00077.wav,jazz,0.0,"(128, 259)"
1457,data\processed\audio\sample_1457.npy,jazz.00077.wav,jazz,1.5,"(128, 259)"
1458,data\processed\audio\sample_1458.npy,jazz.00077.wav,jazz,3.0,"(128, 259)"
1459,data\processed\audio\sample_1459.npy,jazz.00077.wav,jazz,4.5,"(128, 259)"
1460,data\processed\audio\sample_1460.npy,jazz.00077.wav,jazz,6.0,"(128, 259)"
1461,data\processed\audio\sample_1461.npy,jazz.00077.wav,jazz,7.5,"(128, 259)"
1462,data\processed\audio\sample_1462.npy,jazz.00077.wav,jazz,9.0,"(128, 259)"
1463,data\processed\audio\sample_1463.npy,jazz.00077.wav,jazz,10.5,"(128, 259)"
1464,data\processed\audio\sample_1464.npy,jazz.00077.wav,jazz,12.0,"(128, 259)"
1465,data\processed\audio\sample_1465.npy,jazz.00025.wav,jazz,0.0,"(128, 259)"
1466,data\processed\audio\sample_1466.npy,jazz.00025.wav,jazz,1.5,"(128, 259)"
1467,data\processed\audio\sample_1467.npy,jazz.00025.wav,jazz,3.0,"(128, 259)"
1468,data\processed\audio\sample_1468.npy,jazz.00025.wav,jazz,4.5,"(128, 259)"
1469,data\processed\audio\sample_1469.npy,jazz.00025.wav,jazz,6.0,"(128, 259)"
1470,data\processed\audio\sample_1470.npy,jazz.00025.wav,jazz,7.5,"(128, 259)"
1471,data\processed\audio\sample_1471.npy,jazz.00025.wav,jazz,9.0,"(128, 259)"
1472,data\processed\audio\sample_1472.npy,jazz.00025.wav,jazz,10.5,"(128, 259)"
1473,data\processed\audio\sample_1473.npy,jazz.00025.wav,jazz,12.0,"(128, 259)"
1474,data\processed\audio\sample_1474.npy,jazz.00019.wav,jazz,0.0,"(128, 259)"
1475,data\processed\audio\sample_1475.npy,jazz.00019.wav,jazz,1.5,"(128, 259)"
1476,data\processed\audio\sample_1476.npy,jazz.00019.wav,jazz,3.0,"(128, 259)"
1477,data\processed\audio\sample_1477.npy,jazz.00019.wav,jazz,4.5,"(128, 259)"
1478,data\processed\audio\sample_1478.npy,jazz.00019.wav,jazz,6.0,"(128, 259)"
1479,data\processed\audio\sample_1479.npy,jazz.00019.wav,jazz,7.5,"(128, 259)"
1480,data\processed\audio\sample_1480.npy,jazz.00019.wav,jazz,9.0,"(128, 259)"
1481,data\processed\audio\sample_1481.npy,jazz.00019.wav,jazz,10.5,"(128, 259)"
1482,data\processed\audio\sample_1482.npy,jazz.00019.wav,jazz,12.0,"(128, 259)"
1483,data\processed\audio\sample_1483.npy,jazz.00047.wav,jazz,0.0,"(128, 259)"
1484,data\processed\audio\sample_1484.npy,jazz.00047.wav,jazz,1.5,"(128, 259)"
1485,data\processed\audio\sample_1485.npy,jazz.00047.wav,jazz,3.0,"(128, 259)"
1486,data\processed\audio\sample_1486.npy,jazz.00047.wav,jazz,4.5,"(128, 259)"
1487,data\processed\audio\sample_1487.npy,jazz.00047.wav,jazz,6.0,"(128, 259)"
1488,data\processed\audio\sample_1488.npy,jazz.00047.wav,jazz,7.5,"(128, 259)"
1489,data\processed\audio\sample_1489.npy,jazz.00047.wav,jazz,9.0,"(128, 259)"
1490,data\processed\audio\sample_1490.npy,jazz.00047.wav,jazz,10.5,"(128, 259)"
1491,data\processed\audio\sample_1491.npy,jazz.00047.wav,jazz,12.0,"(128, 259)"
1492,data\processed\audio\sample_1492.npy,jazz.00020.wav,jazz,0.0,"(128, 259)"
1493,data\processed\audio\sample_1493.npy,jazz.00020.wav,jazz,1.5,"(128, 259)"
1494,data\processed\audio\sample_1494.npy,jazz.00020.wav,jazz,3.0,"(128, 259)"
1495,data\processed\audio\sample_1495.npy,jazz.00020.wav,jazz,4.5,"(128, 259)"
1496,data\processed\audio\sample_1496.npy,jazz.00020.wav,jazz,6.0,"(128, 259)"
1497,data\processed\audio\sample_1497.npy,jazz.00020.wav,jazz,7.5,"(128, 259)"
1498,data\processed\audio\sample_1498.npy,jazz.00020.wav,jazz,9.0,"(128, 259)"
1499,data\processed\audio\sample_1499.npy,jazz.00020.wav,jazz,10.5,"(128, 259)"
1500,data\processed\audio\sample_1500.npy,jazz.00020.wav,jazz,12.0,"(128, 259)"
1501,data\processed\audio\sample_1501.npy,jazz.00069.wav,jazz,0.0,"(128, 259)"
1502,data\processed\audio\sample_1502.npy,jazz.00069.wav,jazz,1.5,"(128, 259)"
1503,data\processed\audio\sample_1503.npy,jazz.00069.wav,jazz,3.0,"(128, 259)"
1504,data\processed\audio\sample_1504.npy,jazz.00069.wav,jazz,4.5,"(128, 259)"
1505,data\processed\audio\sample_1505.npy,jazz.00069.wav,jazz,6.0,"(128, 259)"
1506,data\processed\audio\sample_1506.npy,jazz.00069.wav,jazz,7.5,"(128, 259)"
1507,data\processed\audio\sample_1507.npy,jazz.00069.wav,jazz,9.0,"(128, 259)"
1508,data\processed\audio\sample_1508.npy,jazz.00069.wav,jazz,10.5,"(128, 259)"
1509,data\processed\audio\sample_1509.npy,jazz.00069.wav,jazz,12.0,"(128, 259)"
1510,data\processed\audio\sample_1510.npy,jazz.00067.wav,jazz,0.0,"(128, 259)"
1511,data\processed\audio\sample_1511.npy,jazz.00067.wav,jazz,1.5,"(128, 259)"
1512,data\processed\audio\sample_1512.npy,jazz.00067.wav,jazz,3.0,"(128, 259)"
1513,data\processed\audio\sample_1513.npy,jazz.00067.wav,jazz,4.5,"(128, 259)"
1514,data\processed\audio\sample_1514.npy,jazz.00067.wav,jazz,6.0,"(128, 259)"
1515,data\processed\audio\sample_1515.npy,jazz.00067.wav,jazz,7.5,"(128, 259)"
1516,data\processed\audio\sample_1516.npy,jazz.00067.wav,jazz,9.0,"(128, 259)"
1517,data\processed\audio\sample_1517.npy,jazz.00067.wav,jazz,10.5,"(128, 259)"
1518,data\processed\audio\sample_1518.npy,jazz.00067.wav,jazz,12.0,"(128, 259)"
1519,data\processed\audio\sample_1519.npy,jazz.00099.wav,jazz,0.0,"(128, 259)"
1520,data\processed\audio\sample_1520.npy,jazz.00099.wav,jazz,1.5,"(128, 259)"
1521,data\processed\audio\sample_1521.npy,jazz.00099.wav,jazz,3.0,"(128, 259)"
1522,data\processed\audio\sample_1522.npy,jazz.00099.wav,jazz,4.5,"(128, 259)"
1523,data\processed\audio\sample_1523.npy,jazz.00099.wav,jazz,6.0,"(128, 259)"
1524,data\processed\audio\sample_1524.npy,jazz.00099.wav,jazz,7.5,"(128, 259)"
1525,data\processed\audio\sample_1525.npy,jazz.00099.wav,jazz,9.0,"(128, 259)"
1526,data\processed\audio\sample_1526.npy,jazz.00099.wav,jazz,10.5,"(128, 259)"
1527,data\processed\audio\sample_1527.npy,jazz.00099.wav,jazz,12.0,"(128, 259)"
1528,data\processed\audio\sample_1528.npy,jazz.00076.wav,jazz,0.0,"(128, 259)"
1529,data\processed\audio\sample_1529.npy,jazz.00076.wav,jazz,1.5,"(128, 259)"
1530,data\processed\audio\sample_1530.npy,jazz.00076.wav,jazz,3.0,"(128, 259)"
1531,data\processed\audio\sample_1531.npy,jazz.00076.wav,jazz,4.5,"(128, 259)"
1532,data\processed\audio\sample_1532.npy,jazz.00076.wav,jazz,6.0,"(128, 259)"
1533,data\processed\audio\sample_1533.npy,jazz.00076.wav,jazz,7.5,"(128, 259)"
1534,data\processed\audio\sample_1534.npy,jazz.00076.wav,jazz,9.0,"(128, 259)"
1535,data\processed\audio\sample_1535.npy,jazz.00076.wav,jazz,10.5,"(128, 259)"
1536,data\processed\audio\sample_1536.npy,jazz.00076.wav,jazz,12.0,"(128, 259)"
1537,data\processed\audio\sample_1537.npy,jazz.00041.wav,jazz,0.0,"(128, 259)"
1538,data\processed\audio\sample_1538.npy,jazz.00041.wav,jazz,1.5,"(128, 259)"
1539,data\processed\audio\sample_1539.npy,jazz.00041.wav,jazz,3.0,"(128, 259)"
1540,data\processed\audio\sample_1540.npy,jazz.00041.wav,jazz,4.5,"(128, 259)"
1541,data\processed\audio\sample_1541.npy,jazz.00041.wav,jazz,6.0,"(128, 259)"
1542,data\processed\audio\sample_1542.npy,jazz.00041.wav,jazz,7.5,"(128, 259)"
1543,data\processed\audio\sample_1543.npy,jazz.00041.wav,jazz,9.0,"(128, 259)"
1544,data\processed\audio\sample_1544.npy,jazz.00041.wav,jazz,10.5,"(128, 259)"
1545,data\processed\audio\sample_1545.npy,jazz.00041.wav,jazz,12.0,"(128, 259)"
1546,data\processed\audio\sample_1546.npy,jazz.00062.wav,jazz,0.0,"(128, 259)"
